,table_1,table_2,column_table_1,column_table_2,match_value
5036,DeBiGa-disfold.json,Avengers-companiesMarketCap.json,founded,id,0.31070533
5037,DeBiGa-disfold.json,Avengers-companiesMarketCap.json,stock,rank,0.3042951
5038,DeBiGa-disfold.json,Avengers-companiesMarketCap.json,employees,categories,0.296203
5039,DeBiGa-disfold.json,Avengers-hitHorizons.json,industry,industry,0.7913598
5040,DeBiGa-disfold.json,Avengers-hitHorizons.json,name,name,0.779455
5041,DeBiGa-disfold.json,Avengers-hitHorizons.json,founded,id,0.28704947
5042,DeBiGa-disfold.json,Avengers-hitHorizons.json,employees,sic_code,0.25934565
5043,DeBiGa-disfold.json,Avengers-hitHorizons.json,stock,address,0.23927647
5044,DeBiGa-disfold.json,FR-disfold.json,employees,Employees,0.8577591
5045,DeBiGa-disfold.json,FR-disfold.json,founded,Founded,0.8531152
5046,DeBiGa-disfold.json,FR-disfold.json,name,Name,0.8436613
5047,DeBiGa-disfold.json,FR-disfold.json,ceo,CEO,0.8395405
5048,DeBiGa-disfold.json,FR-disfold.json,sector,Top Competitor,0.38473278
5049,DeBiGa-disfold.json,MarScoToc-companiesmarketcap.com.json,country,Country,0.8102807
5050,DeBiGa-disfold.json,MarScoToc-companiesmarketcap.com.json,name,Name,0.8008268
5051,DeBiGa-disfold.json,MarScoToc-companiesmarketcap.com.json,market_cap,Master Cap,0.4377316
5052,DeBiGa-disfold.json,MarScoToc-companiesmarketcap.com.json,stock,Rank,0.302011
5053,DeBiGa-disfold.json,MarScoToc-companiesmarketcap.com.json,employees,Share Price,0.2627316
5054,DeBiGa-disfold.json,DDD-teamblind.com.json,industry,industry,0.8243884
5055,DeBiGa-disfold.json,DDD-teamblind.com.json,founded,founded,0.82193744
5056,DeBiGa-disfold.json,DDD-teamblind.com.json,name,name,0.8124836
5057,DeBiGa-disfold.json,DDD-teamblind.com.json,employees,size,0.32461125
5058,DeBiGa-disfold.json,Wissel-companiesmarketcap.com.json,employees,Employees,0.80412626
5059,DeBiGa-disfold.json,Wissel-companiesmarketcap.com.json,name,Name,0.79002845
5060,DeBiGa-disfold.json,Wissel-companiesmarketcap.com.json,market_cap,Marketcap,0.66439146
5061,DeBiGa-disfold.json,Wissel-companiesmarketcap.com.json,country,Category,0.36578035
5062,DeBiGa-disfold.json,Wissel-companiesmarketcap.com.json,founded,ID,0.2976229
5063,DeBiGa-disfold.json,FR-ft.json,country,Country,0.8080945
5064,DeBiGa-disfold.json,FR-ft.json,sector,Sector,0.8053372
5065,DeBiGa-disfold.json,FR-ft.json,name,Name,0.7986407
5066,DeBiGa-disfold.json,FR-ft.json,founded,Founding Year,0.43554547
5067,DeBiGa-disfold.json,FR-ft.json,employees,Number of employees 2020,0.42347685
5068,DeBiGa-disfold.json,FR-ft.json,employees,Number of employees 2017,0.42347685
5069,DeBiGa-disfold.json,FR-ft.json,stock,Rank,0.2998249
5070,DeBiGa-disfold.json,FR-famcap_germany.json,headquarters,Headquarters,0.822671
5071,DeBiGa-disfold.json,FR-famcap_germany.json,employees,Employees,0.8172882
5072,DeBiGa-disfold.json,FR-famcap_germany.json,founded,Founded,0.81264424
5073,DeBiGa-disfold.json,FR-famcap_germany.json,sector,Sector,0.8098869
5074,DeBiGa-disfold.json,FR-famcap_germany.json,country,Company,0.39107564
5075,DeBiGa-disfold.json,FR-famcap_germany.json,stock,Rank,0.30437464
5076,DeBiGa-disfold.json,FR-famcap_germany.json,name,Website,0.28633177
5077,DeBiGa-disfold.json,FR-famcap_germany.json,market_cap,Family ownership,0.21618217
5078,DeBiGa-disfold.json,MalPatSaj-companiesmarketcap.com.json,country,Country,0.81756824
5079,DeBiGa-disfold.json,MalPatSaj-companiesmarketcap.com.json,name,Name,0.8081144
5080,DeBiGa-disfold.json,MalPatSaj-companiesmarketcap.com.json,market_cap,MarketCap,0.6824774
5081,DeBiGa-disfold.json,MalPatSaj-companiesmarketcap.com.json,stock,Symbol,0.27512676
5082,DeBiGa-disfold.json,FR-company_social_urls.json,country,Company,0.31850293
5083,DeBiGa-disfold.json,FR-company_social_urls.json,industry,Instagram,0.22402188
5084,DeBiGa-disfold.json,FR-company_social_urls.json,stock,Facebook,0.19907333
5085,DeBiGa-disfold.json,FR-company_social_urls.json,sector,Twitter,0.19907333
5086,DeBiGa-disfold.json,GioPonSpiz-marketCap2.json,country,country,0.8041828
5087,DeBiGa-disfold.json,GioPonSpiz-marketCap2.json,name,name,0.794729
5088,DeBiGa-disfold.json,GioPonSpiz-marketCap2.json,market_cap,pricecap,0.35957867
5089,DeBiGa-disfold.json,GioPonSpiz-marketCap2.json,ceo,codice,0.3555949
5090,DeBiGa-disfold.json,FR-campaignindia.json,name,BRAND NAME,0.4416939
5091,DeBiGa-disfold.json,FR-campaignindia.json,market_cap,MAIN MARKET,0.43873262
5092,DeBiGa-disfold.json,FR-campaignindia.json,country,CATEGORY,0.32988742
5093,DeBiGa-disfold.json,FR-campaignindia.json,stock,RANK,0.2553197
5094,MalPatSaj-forbes.com.json,Silvestri-forbes.com.json,Country,country,0.823955
5095,MalPatSaj-forbes.com.json,Silvestri-forbes.com.json,Name,name,0.81450117
5096,MalPatSaj-forbes.com.json,Silvestri-forbes.com.json,Market Value,market_value_apr_2022,0.49339134
5097,MalPatSaj-forbes.com.json,DeBiGa-wiki.json,Name,name,0.7718131
5098,MalPatSaj-forbes.com.json,DeBiGa-wiki.json,Assets,total_assets,0.50600654
5099,MalPatSaj-forbes.com.json,DeBiGa-wiki.json,Country,industry,0.36185074
5100,MalPatSaj-forbes.com.json,DeBiGa-wiki.json,Sales,services,0.32993
5101,MalPatSaj-forbes.com.json,DeBiGa-wiki.json,Market Value,revenue,0.26490515
5102,MalPatSaj-forbes.com.json,Avengers-companiesMarketCap.json,Country,country,0.8020113
5103,MalPatSaj-forbes.com.json,Avengers-companiesMarketCap.json,Name,name,0.7925575
5104,MalPatSaj-forbes.com.json,Avengers-companiesMarketCap.json,Market Value,market_cap,0.45785058
5105,MalPatSaj-forbes.com.json,Avengers-companiesMarketCap.json,Sales,categories,0.32152578
5106,MalPatSaj-forbes.com.json,Avengers-hitHorizons.json,Name,name,0.76491714
5107,MalPatSaj-forbes.com.json,Avengers-hitHorizons.json,Country,industry,0.3549548
5108,MalPatSaj-forbes.com.json,Avengers-hitHorizons.json,Assets,address,0.29219627
5109,MalPatSaj-forbes.com.json,FR-disfold.json,Name,Name,0.7685445
5110,MalPatSaj-forbes.com.json,FR-disfold.json,Sales,Employees,0.30741006
5111,MalPatSaj-forbes.com.json,FR-disfold.json,Country,CEO,0.24354452
5112,MalPatSaj-forbes.com.json,FR-disfold.json,Profit,Top Competitor,0.1907057
5113,MalPatSaj-forbes.com.json,MarScoToc-companiesmarketcap.com.json,Country,Country,0.808709
5114,MalPatSaj-forbes.com.json,MarScoToc-companiesmarketcap.com.json,Name,Name,0.7992552
5115,MalPatSaj-forbes.com.json,MarScoToc-companiesmarketcap.com.json,Market Value,Master Cap,0.26308307
5116,MalPatSaj-forbes.com.json,DDD-teamblind.com.json,Name,name,0.7693532
5117,MalPatSaj-forbes.com.json,DDD-teamblind.com.json,Country,industry,0.35939085
5118,MalPatSaj-forbes.com.json,Wissel-companiesmarketcap.com.json,Name,Name,0.77009714
5119,MalPatSaj-forbes.com.json,Wissel-companiesmarketcap.com.json,Market Value,Marketcap,0.44781494
5120,MalPatSaj-forbes.com.json,Wissel-companiesmarketcap.com.json,Sales,Shares,0.356547
5121,MalPatSaj-forbes.com.json,Wissel-companiesmarketcap.com.json,Country,Category,0.34584904
5122,MalPatSaj-forbes.com.json,FR-ft.json,Country,Country,0.7700504
5123,MalPatSaj-forbes.com.json,FR-ft.json,Name,Name,0.76059663
5124,MalPatSaj-forbes.com.json,FR-ft.json,Sales,Sector,0.23237082
5125,MalPatSaj-forbes.com.json,FR-famcap_germany.json,Country,Company,0.31548458
5126,MalPatSaj-forbes.com.json,FR-famcap_germany.json,Sales,Employees,0.26646495
5127,MalPatSaj-forbes.com.json,FR-famcap_germany.json,Name,Website,0.21074073
5128,MalPatSaj-forbes.com.json,MalPatSaj-companiesmarketcap.com.json,Unnamed: 0,Unnamed: 0,0.8645009
5129,MalPatSaj-forbes.com.json,MalPatSaj-companiesmarketcap.com.json,Country,Country,0.8578833
5130,MalPatSaj-forbes.com.json,MalPatSaj-companiesmarketcap.com.json,Name,Name,0.84842944
5131,MalPatSaj-forbes.com.json,MalPatSaj-companiesmarketcap.com.json,Market Value,MarketCap,0.52614725
5132,MalPatSaj-forbes.com.json,MalPatSaj-companiesmarketcap.com.json,Profit,Price,0.4020009
5133,MalPatSaj-forbes.com.json,MalPatSaj-companiesmarketcap.com.json,Sales,Symbol,0.32020366
5134,MalPatSaj-forbes.com.json,FR-company_social_urls.json,Country,Company,0.31275886
5135,MalPatSaj-forbes.com.json,FR-company_social_urls.json,Profit,Pinterest,0.22461739
5136,MalPatSaj-forbes.com.json,FR-company_social_urls.json,Market Value,Instagram,0.14161587
5137,MalPatSaj-forbes.com.json,GioPonSpiz-marketCap2.json,Country,country,0.8168437
5138,MalPatSaj-forbes.com.json,GioPonSpiz-marketCap2.json,Name,name,0.80738986
5139,MalPatSaj-forbes.com.json,GioPonSpiz-marketCap2.json,Profit,price,0.36096132
5140,MalPatSaj-forbes.com.json,FR-campaignindia.json,Name,BRAND NAME,0.4396382
5141,MalPatSaj-forbes.com.json,FR-campaignindia.json,Market Value,MAIN MARKET,0.41201985
5142,MalPatSaj-forbes.com.json,FR-campaignindia.json,Country,CATEGORY,0.32783172
5143,Silvestri-forbes.com.json,DeBiGa-wiki.json,name,name,0.76579905
5144,Silvestri-forbes.com.json,DeBiGa-wiki.json,revenue_2022,revenue,0.540385
5145,Silvestri-forbes.com.json,DeBiGa-wiki.json,country,industry,0.35583672
5146,Silvestri-forbes.com.json,Avengers-companiesMarketCap.json,country,country,0.81083906
5147,Silvestri-forbes.com.json,Avengers-companiesMarketCap.json,name,name,0.8013852
5148,Silvestri-forbes.com.json,Avengers-companiesMarketCap.json,market_value_apr_2022,market_cap,0.42260376
5149,Silvestri-forbes.com.json,Avengers-companiesMarketCap.json,revenue_2022,rank,0.2521789
5150,Silvestri-forbes.com.json,Avengers-hitHorizons.json,name,name,0.7601645
5151,Silvestri-forbes.com.json,Avengers-hitHorizons.json,country,industry,0.35020217
5152,Silvestri-forbes.com.json,FR-disfold.json,name,Name,0.7699787
5153,Silvestri-forbes.com.json,FR-disfold.json,country,CEO,0.24497874
5154,Silvestri-forbes.com.json,FR-disfold.json,revenue_2022,Top Competitor,0.18297045
5155,Silvestri-forbes.com.json,MarScoToc-companiesmarketcap.com.json,country,Country,0.8318222
5156,Silvestri-forbes.com.json,MarScoToc-companiesmarketcap.com.json,name,Name,0.8223684
5157,Silvestri-forbes.com.json,MarScoToc-companiesmarketcap.com.json,revenue_2022,Rank,0.27316207
5158,Silvestri-forbes.com.json,MarScoToc-companiesmarketcap.com.json,market_value_apr_2022,Master Cap,0.25171018
5159,Silvestri-forbes.com.json,DDD-teamblind.com.json,name,name,0.7724958
5160,Silvestri-forbes.com.json,DDD-teamblind.com.json,country,industry,0.36253345
5161,Silvestri-forbes.com.json,Wissel-companiesmarketcap.com.json,name,Name,0.7757516
5162,Silvestri-forbes.com.json,Wissel-companiesmarketcap.com.json,revenue_2022,Revenue,0.55033755
5163,Silvestri-forbes.com.json,Wissel-companiesmarketcap.com.json,market_value_apr_2022,Marketcap,0.36579365
5164,Silvestri-forbes.com.json,Wissel-companiesmarketcap.com.json,country,Category,0.3515035
5165,Silvestri-forbes.com.json,FR-ft.json,country,Country,0.796227
5166,Silvestri-forbes.com.json,FR-ft.json,name,Name,0.78677315
5167,Silvestri-forbes.com.json,FR-ft.json,revenue_2022,Revenue 2020 (€),0.48617792
5168,Silvestri-forbes.com.json,FR-famcap_germany.json,revenue_2022,Revenues 2018 $m,0.3905235
5169,Silvestri-forbes.com.json,FR-famcap_germany.json,country,Company,0.32067055
5170,Silvestri-forbes.com.json,FR-famcap_germany.json,name,Website,0.21592669
5171,Silvestri-forbes.com.json,MalPatSaj-companiesmarketcap.com.json,country,Country,0.83293116
5172,Silvestri-forbes.com.json,MalPatSaj-companiesmarketcap.com.json,name,Name,0.82347727
5173,Silvestri-forbes.com.json,MalPatSaj-companiesmarketcap.com.json,market_value_apr_2022,MarketCap,0.41351935
5174,Silvestri-forbes.com.json,FR-company_social_urls.json,country,Company,0.31093115
5175,Silvestri-forbes.com.json,GioPonSpiz-marketCap2.json,country,country,0.8278029
5176,Silvestri-forbes.com.json,GioPonSpiz-marketCap2.json,name,name,0.8183491
5177,Silvestri-forbes.com.json,FR-campaignindia.json,name,BRAND NAME,0.45251843
5178,Silvestri-forbes.com.json,FR-campaignindia.json,market_value_apr_2022,MAIN MARKET,0.34519818
5179,Silvestri-forbes.com.json,FR-campaignindia.json,country,CATEGORY,0.34071195
5180,Silvestri-forbes.com.json,FR-campaignindia.json,revenue_2022,RANK,0.21575373
5181,DeBiGa-wiki.json,Avengers-companiesMarketCap.json,name,name,0.75232756
5182,DeBiGa-wiki.json,Avengers-companiesMarketCap.json,industry,country,0.34236524
5183,DeBiGa-wiki.json,Avengers-companiesMarketCap.json,founded,id,0.25992203
5184,DeBiGa-wiki.json,Avengers-companiesMarketCap.json,services,categories,0.2564003
5185,DeBiGa-wiki.json,Avengers-hitHorizons.json,industry,industry,0.8024126
5186,DeBiGa-wiki.json,Avengers-hitHorizons.json,name,name,0.79050785
5187,DeBiGa-wiki.json,Avengers-hitHorizons.json,type,type,0.79050785
5188,DeBiGa-wiki.json,Avengers-hitHorizons.json,founded,id,0.29810232
5189,DeBiGa-wiki.json,Avengers-hitHorizons.json,services,address,0.24963489
5190,DeBiGa-wiki.json,Avengers-hitHorizons.json,number_of_employees,est_of_ownership,0.24372968
5191,DeBiGa-wiki.json,FR-disfold.json,founded,Founded,0.8045117
5192,DeBiGa-wiki.json,FR-disfold.json,name,Name,0.7950579
5193,DeBiGa-wiki.json,FR-disfold.json,number_of_employees,Employees,0.53612936
5194,DeBiGa-wiki.json,FR-disfold.json,total_assets,Top Competitor,0.24138296
5195,DeBiGa-wiki.json,MarScoToc-companiesmarketcap.com.json,name,Name,0.7569567
5196,DeBiGa-wiki.json,MarScoToc-companiesmarketcap.com.json,industry,Country,0.34699434
5197,DeBiGa-wiki.json,MarScoToc-companiesmarketcap.com.json,services,Share Price,0.24118087
5198,DeBiGa-wiki.json,MarScoToc-companiesmarketcap.com.json,headquarters,Master Cap,0.18232304
5199,DeBiGa-wiki.json,DDD-teamblind.com.json,industry,industry,0.8383784
5200,DeBiGa-wiki.json,DDD-teamblind.com.json,founded,founded,0.8359275
5201,DeBiGa-wiki.json,DDD-teamblind.com.json,website,website,0.8359275
5202,DeBiGa-wiki.json,DDD-teamblind.com.json,name,name,0.82647365
5203,DeBiGa-wiki.json,DDD-teamblind.com.json,type,size,0.3383785
5204,DeBiGa-wiki.json,Wissel-companiesmarketcap.com.json,revenue,Revenue,0.78397435
5205,DeBiGa-wiki.json,Wissel-companiesmarketcap.com.json,name,Name,0.7745205
5206,DeBiGa-wiki.json,Wissel-companiesmarketcap.com.json,number_of_employees,Employees,0.515592
5207,DeBiGa-wiki.json,Wissel-companiesmarketcap.com.json,services,Shares,0.32073903
5208,DeBiGa-wiki.json,Wissel-companiesmarketcap.com.json,industry,Category,0.2892031
5209,DeBiGa-wiki.json,Wissel-companiesmarketcap.com.json,founded,ID,0.28211498
5210,DeBiGa-wiki.json,FR-ft.json,name,Name,0.781753
5211,DeBiGa-wiki.json,FR-ft.json,number_of_employees,Number of employees 2020,0.5047774
5212,DeBiGa-wiki.json,FR-ft.json,number_of_employees,Number of employees 2017,0.5047774
5213,DeBiGa-wiki.json,FR-ft.json,revenue,Revenue 2020 (€),0.48411858
5214,DeBiGa-wiki.json,FR-ft.json,revenue,Revenue 2017 (€),0.48411858
5215,DeBiGa-wiki.json,FR-ft.json,founded,Founding Year,0.41865778
5216,DeBiGa-wiki.json,FR-ft.json,industry,Country,0.37179065
5217,DeBiGa-wiki.json,FR-ft.json,services,Sector,0.30591267
5218,DeBiGa-wiki.json,FR-famcap_germany.json,headquarters,Headquarters,0.81828403
5219,DeBiGa-wiki.json,FR-famcap_germany.json,founded,Founded,0.8082573
5220,DeBiGa-wiki.json,FR-famcap_germany.json,website,Website,0.8082573
5221,DeBiGa-wiki.json,FR-famcap_germany.json,number_of_employees,Employees,0.5398749
5222,DeBiGa-wiki.json,FR-famcap_germany.json,revenue,Revenues 2018 $m,0.501169
5223,DeBiGa-wiki.json,FR-famcap_germany.json,services,Sector,0.32296315
5224,DeBiGa-wiki.json,FR-famcap_germany.json,operating_income,Generation,0.300201
5225,DeBiGa-wiki.json,FR-famcap_germany.json,industry,Company,0.2550065
5226,DeBiGa-wiki.json,MalPatSaj-companiesmarketcap.com.json,name,Name,0.7548433
5227,DeBiGa-wiki.json,MalPatSaj-companiesmarketcap.com.json,industry,Country,0.34488094
5228,DeBiGa-wiki.json,FR-company_social_urls.json,industry,Instagram,0.21248634
5229,DeBiGa-wiki.json,FR-company_social_urls.json,type,Twitter,0.18609451
5230,DeBiGa-wiki.json,FR-company_social_urls.json,founded,Facebook,0.16099952
5231,DeBiGa-wiki.json,GioPonSpiz-marketCap2.json,name,name,0.754289
5232,DeBiGa-wiki.json,GioPonSpiz-marketCap2.json,industry,country,0.34432665
5233,DeBiGa-wiki.json,FR-campaignindia.json,name,BRAND NAME,0.4155514
5234,DeBiGa-wiki.json,FR-campaignindia.json,industry,CATEGORY,0.2426756
5235,DeBiGa-wiki.json,FR-campaignindia.json,revenue,RANK,0.19500534
5236,Avengers-companiesMarketCap.json,Avengers-hitHorizons.json,name,name,0.78423434
5237,Avengers-companiesMarketCap.json,Avengers-hitHorizons.json,id,id,0.7753058
5238,Avengers-companiesMarketCap.json,Avengers-hitHorizons.json,country,industry,0.374272
5239,Avengers-companiesMarketCap.json,Avengers-hitHorizons.json,share_price,sic_code,0.26450592
5240,Avengers-companiesMarketCap.json,Avengers-hitHorizons.json,categories,address,0.23001945
5241,Avengers-companiesMarketCap.json,FR-disfold.json,name,Name,0.7592968
5242,Avengers-companiesMarketCap.json,FR-disfold.json,id,Founded,0.26689124
5243,Avengers-companiesMarketCap.json,FR-disfold.json,categories,Employees,0.25238886
5244,Avengers-companiesMarketCap.json,FR-disfold.json,country,CEO,0.23429683
5245,Avengers-companiesMarketCap.json,FR-disfold.json,rank,Top Competitor,0.18727016
5246,Avengers-companiesMarketCap.json,MarScoToc-companiesmarketcap.com.json,country,Country,0.86188567
5247,Avengers-companiesMarketCap.json,MarScoToc-companiesmarketcap.com.json,name,Name,0.85243183
5248,Avengers-companiesMarketCap.json,MarScoToc-companiesmarketcap.com.json,rank,Rank,0.85243183
5249,Avengers-companiesMarketCap.json,MarScoToc-companiesmarketcap.com.json,share_price,Share Price,0.7191901
5250,Avengers-companiesMarketCap.json,MarScoToc-companiesmarketcap.com.json,market_cap,Master Cap,0.4893366
5251,Avengers-companiesMarketCap.json,DDD-teamblind.com.json,name,name,0.7622695
5252,Avengers-companiesMarketCap.json,DDD-teamblind.com.json,country,industry,0.35230714
5253,Avengers-companiesMarketCap.json,DDD-teamblind.com.json,id,founded,0.26986396
5254,Avengers-companiesMarketCap.json,DDD-teamblind.com.json,categories,locations,0.2553616
5255,Avengers-companiesMarketCap.json,Wissel-companiesmarketcap.com.json,name,Name,0.8195442
5256,Avengers-companiesMarketCap.json,Wissel-companiesmarketcap.com.json,id,ID,0.81061566
5257,Avengers-companiesMarketCap.json,Wissel-companiesmarketcap.com.json,market_cap,Marketcap,0.69390714
5258,Avengers-companiesMarketCap.json,Wissel-companiesmarketcap.com.json,share_price,Share price,0.6863024
5259,Avengers-companiesMarketCap.json,Wissel-companiesmarketcap.com.json,categories,Category,0.59919214
5260,Avengers-companiesMarketCap.json,FR-ft.json,country,Country,0.79656035
5261,Avengers-companiesMarketCap.json,FR-ft.json,name,Name,0.7871065
5262,Avengers-companiesMarketCap.json,FR-ft.json,rank,Rank,0.7871065
5263,Avengers-companiesMarketCap.json,FR-ft.json,change_1_year,Founding Year,0.33512244
5264,Avengers-companiesMarketCap.json,FR-famcap_germany.json,rank,Rank,0.7507997
5265,Avengers-companiesMarketCap.json,FR-famcap_germany.json,country,Company,0.33868492
5266,Avengers-companiesMarketCap.json,FR-famcap_germany.json,id,Founded,0.25839415
5267,Avengers-companiesMarketCap.json,FR-famcap_germany.json,categories,Employees,0.2438918
5268,Avengers-companiesMarketCap.json,FR-famcap_germany.json,name,Website,0.23394105
5269,Avengers-companiesMarketCap.json,FR-famcap_germany.json,share_price,Public/Private,0.21222559
5270,Avengers-companiesMarketCap.json,FR-famcap_germany.json,market_cap,Family ownership,0.16379145
5271,Avengers-companiesMarketCap.json,MalPatSaj-companiesmarketcap.com.json,country,Country,0.82662714
